210SDBB 09AG|6102|5751|0|
210SDBB 09AK|6112|5759|0|
210SDBB 09AS|6122|5767|0|
210SDBB 10AB|6132|5775|0|
210SDBB 10AC|6142|5783|0|
210SDBB 10AL|6152|5791|0|
210SDBB 10AM|6162|5799|0|
210SDBB 11AB|6172|5807|0|
210SDBB 11AC|6182|5815|0|
210SDBB 11AL|6192|5823|0|
210SDBB 11AM|6202|5831|0|
210SDBB 12AB|6212|5839|0|
210SDBB 12AC|6222|5847|0|
210SDBB 12AL|6232|5855|0|
210SDBB 12AM|6242|5863|0|
210SDBB 13AB|6252|5871|0|
210SDBB 13AC|6262|5879|0|
210SDBB 13AL|6272|5887|0|
210SDBB 13AM|6282|5895|0|
210SDBB 16AW|6292|5903|0|
210SDBB 16AX|6314|5920|0|
210SDBB 16AY|6336|5937|0|
210SDBB 16AZ|6358|5954|0|
210SDBB 17AW|6380|5971|0|
210SDBB 17AX|6402|5988|0|
210SDBB 17AY|6424|6005|0|
210SDBB 17AZ|6446|6022|0|
210SDBB 18AW|6468|6039|0|
210SDBB 18AX|6490|6056|0|
210SDBB 18AY|6512|6073|0|
210SDBB 18AZ|6534|6090|0|
210SDBB 19AW|6556|6107|0|
210SDBB 19AX|6578|6124|0|
210SDBB 19AY|6600|6141|0|
210SDBB 19AZ|6622|6158|0|
210SDBB 20AW|6644|6175|0|
210SDBB 20AX|6666|6192|0|
210SDBB 20AY|6688|6209|0|
210SDBB 20AZ|6710|6226|0|
210SDD  00AA|6732|6243|0|
210SDD  00AB|6738|6251|0|
210SDD  00AC|6744|6259|0|
210SDD  00AK|6750|6267|0|
210SDD  00AL|6756|6275|0|
210SDD  00AM|6762|6283|0|
210SDD  02AA|6768|6291|0|
210SDD  02AB|6780|6308|0|
210SDD  02AC|6792|6325|0|
210SDD  02AK|6804|6342|0|
210SDD  02AL|6816|6359|0|
210SDD  02AM|6828|6376|0|
210SDD  0AAB|6840|6393|0|
210SDD  0AAC|6844|6401|0|
210SDD  0AAL|6848|6409|0|
210SDD  0AAM|6852|6417|0|
210SDD  0BAB|6856|6425|0|
210SDD  0BAC|6860|6433|0|
210SDD  0BAL|6864|6441|0|
210SDD  0BAM|6868|6449|0|
210SDD  0CAB|6872|6457|0|
210SDD  0CAC|6876|6465|0|
210SDD  0CAL|6880|6473|0|
210SDD  0CAM|6884|6481|0|
210SDD  0DAB|6888|6489|0|
210SDD  0DAC|6892|6497|0|
210SDD  0DAL|6896|6505|0|
210SDD  0DAM|6900|6513|0|
210SDD  0EAB|6904|6521|0|
210SDD  0EAC|6908|6529|0|
210SDD  0EAL|6912|6537|0|
210SDD  0EAM|6916|6545|0|
210SDD  0FAB|6920|6553|0|
210SDD  0FAC|6924|6561|0|
210SDD  0FAL|6928|6569|0|
210SDD  0FAM|6932|6577|0|
210SDD  DTAA|6936|6585|0|
210SDD  DTAB|6942|6594|0|
210SDD  DTAC|6948|6603|0|
210SDD  DTAK|6954|6612|0|
210SDD  DTAL|6960|6621|0|
210SDD  DTAM|6966|6630|0|
210SDH  02AB|6972|6639|0|
210SDH  02AC|6985|6647|0|
210SDH  02AL|6992|6655|0|
210SDH  02AM|7005|6663|0|
210SDH  02AU|7012|6671|0|
210SDH  02AV|7021|6679|0|
210SDH  02AW|7030|6687|0|
210SDH  02AY|7039|6695|0|
210SDH 00ALB|7043|6703|0|
210SDH 00ALC|7056|6711|0|
210SDH 00ALL|7063|6719|0|
210SDH 00ALM|7076|6727|0|
210SDH 00ASU|7083|6735|0|
210SDH 00ASV|7096|6743|0|
210SDH 00ASW|7109|6751|0|
210SDH 02ALB|7122|6759|0|
210SDH 02ALC|7135|6767|0|
210SDH 02ALL|7142|6775|0|
210SDH 02ALM|7155|6783|0|
210SDH 02ASU|7162|6791|0|
210SDH 02ASV|7175|6799|0|
210SDH 02ASW|7188|6807|0|
210SEB  00FB|7201|6815|0|
210SEB  00FC|7212|6823|0|
210SEB  00FL|7223|6831|0|
210SEB  00FM|7234|6839|0|
210SEB  02DB|7245|6847|0|
210SEB  02DC|7255|6855|0|
210SEB  02DL|7265|6863|0|
210SEB  02DM|7275|6871|0|
210SEB  03DB|7285|6879|0|
210SEB  03DC|7295|6887|0|
210SEB  03DL|7305|6895|0|
210SEB  03DM|7315|6903|0|
210SEB  04DB|7325|6911|0|
210SEB  04DC|7335|6919|0|
210SEB  04DL|7345|6927|0|
210SEB  04DM|7355|6935|0|
210SEB  05DB|7365|6943|0|
210SEB  05DC|7375|6951|0|
210SEB  05DL|7385|6959|0|
210SEB  05DM|7395|6967|0|
210SEB  06CA|7405|6975|0|
210SEB  06CF|7415|6983|0|
210SEB  06CG|7425|6991|0|
210SEB  06CK|7435|6999|0|
210SEB  06CS|7445|7007|0|
210SEB  07CA|7455|7015|0|
210SEB  07CF|7465|7023|0|
210SEB  07CG|7475|7031|0|
210SEB  07CK|7485|7039|0|
210SEB  07CS|7495|7047|0|
210SEB  08CA|7505|7055|0|
210SEB  08CF|7515|7063|0|
210SEB  08CG|7525|7071|0|
210SEB  08CK|7535|7079|0|
210SEB  08CS|7545|7087|0|
210SEB  09CA|7555|7095|0|
210SEB  09CF|7565|7103|0|
210SEB  09CG|7575|7111|0|
210SEB  09CK|7585|7119|0|
210SEB  09CS|7595|7127|0|
210SEB  14FB|7605|7135|0|
210SEB  14FC|7616|7143|0|
210SEB  14FL|7627|7151|0|
210SEB  14FM|7638|7159|0|
210SEB  16FW|7649|7167|0|
210SEB  16FX|7671|7184|0|
210SEB  16FY|7693|7201|0|
210SEB  16FZ|7715|7218|0|
210SEB  17FW|7737|7235|0|
210SEB  17FX|7759|7252|0|
210SEB  17FY|7783|7269|0|
210SEB  17FZ|7805|7286|0|
210SEB  18FW|7827|7303|0|
210SEB  18FX|7849|7320|0|
210SEB  18FY|7871|7337|0|
210SEB  18FZ|7893|7354|0|
210SEB  19FW|7915|7371|0|
210SEB  19FX|7937|7388|0|
210SEB  19FY|7959|7405|0|
210SEB  19FZ|7981|7422|0|
210SEB  20FW|8003|7439|0|
210SEB  20FX|8025|7456|0|
210SEB  20FY|8047|7473|0|
210SEB  20FZ|8069|7490|0|
210SEB1 16FW|8091|7507|0|
210SEB1 16FX|8102|7515|0|
210SEB1 16FY|8113|7523|0|
210SEB1 16FZ|8124|7531|0|
210SEB1 17FW|8135|7539|0|
210SEB1 17FX|8146|7547|0|
210SEB1 17FY|8158|7555|0|
210SEB1 17FZ|8169|7563|0|
210SEB1 18FW|8180|7571|0|
210SEB1 18FX|8191|7579|0|
210SEB1 18FY|8202|7587|0|
210SEB1 18FZ|8213|7595|0|
210SEB1 19FW|8224|7603|0|
210SEB1 19FX|8235|7611|0|
210SEB1 19FY|8246|7619|0|
210SEB1 19FZ|8257|7627|0|
210SEB1 20FW|8268|7635|0|
210SEB1 20FX|8279|7643|0|
210SEB1 20FY|8290|7651|0|
210SEB1 20FZ|8301|7659|0|
210SEBA 03AB|8312|7667|0|
210SEBA 03AL|8334|7684|0|
210SEBA 03AM|8356|7701|0|
210SEBA 03AW|8378|7718|0|
210SEBA 03AX|8400|7735|0|
210SEBA 03AY|8422|7752|0|
210SEBA 03AZ|8444|7769|0|
210SEBA 04AB|8466|7786|0|
210SEBA 04AL|8488|7803|0|
210SEBA 04AM|8510|7820|0|
210SEBA 04AW|8532|7837|0|
210SEBA 04AX|8554|7854|0|
210SEBA 04AY|8576|7871|0|
210SEBA 04AZ|8598|7888|0|
210SEBA 05AB|8620|7905|0|
210SEBA 05AL|8642|7922|0|
210SEBA 05AM|8664|7939|0|
210SEBA 05AW|8686|7956|0|
210SEBA 05AX|8708|7973|0|
210SEBA 05AY|8730|7990|0|
210SEBA 05AZ|8752|8007|0|
210SEBA 06AB|8774|8024|0|
210SEBA 06AL|8796|8041|0|
210SEBA 06AM|8818|8058|0|
210SEBA 06AW|8840|8075|0|
210SEBA 06AX|8862|8092|0|
210SEBA 06AY|8884|8109|0|
210SEBA 06AZ|8906|8126|0|
210SEBB 00AB|8929|8143|0|
210SEBB 00AC|8940|8151|0|
210SEBB 00AL|8951|8159|0|
210SEBB 00AM|8962|8167|0|
210SEBB 02AB|8973|8175|0|
210SEBB 02AC|8983|8183|0|
210SEBB 02AK|8993|8191|0|
210SEBB 02AL|9003|8199|0|
210SEBB 02AM|9013|8207|0|
210SEBB 03AB|9023|8215|0|
210SEBB 03AC|9033|8223|0|
210SEBB 03AK|9043|8231|0|
210SEBB 03AL|9053|8239|0|
210SEBB 03AM|9063|8247|0|
210SEBB 04AB|9073|8255|0|
210SEBB 04AC|9083|8263|0|
210SEBB 04AK|9093|8271|0|
210SEBB 04AL|9103|8279|0|
210SEBB 04AM|9113|8287|0|
210SEBB 05AB|9123|8295|0|
210SEBB 05AC|9133|8303|0|
210SEBB 05AK|9143|8311|0|
210SEBB 05AL|9153|8319|0|
210SEBB 05AM|9163|8327|0|
210SEBB 06AA|9173|8335|0|
210SEBB 06AF|9183|8343|0|
210SEBB 06AG|9193|8351|0|
210SEBB 06AK|9203|8359|0|
210SEBB 06AS|9213|8367|0|
210SEBB 07AA|9223|8375|0|
210SEBB 07AF|9233|8383|0|
210SEBB 07AG|9243|8391|0|
210SEBB 07AK|9253|8399|0|
210SEBB 07AS|9263|8407|0|
210SEBB 08AA|9273|8415|0|
210SEBB 08AF|9283|8423|0|
210SEBB 08AG|9293|8431|0|
210SEBB 08AK|9303|8439|0|
210SEBB 08AS|9313|8447|0|
210SEBB 09AA|9323|8455|0|
